           7  (-2.56711506427640436E-002,4.60912124180370489E-002)
           8  (9.11832746266608984E-002,-5.53509894397127486E-002)
           9  (-1.53453987838824725E-002,2.44008009957061150E-002)
          10  (-1.23207131634568549E-004,7.88858130275541317E-003)
          11              (-5.3210170895818507,3.2650138862839611)
          12             (-0.0000000000000000,-0.0000000000000000)
          13             (-0.0000000000000000,-0.0000000000000000)
          14             (-0.0000000000000000,-0.0000000000000000)

!! get rid of arcsin 
           1        (0.10700371387242351,9.20411406959681030E-003)
           2  (-4.23469942403189789E-002,3.63751020065483793E-002)
           3  (3.83108011724481862E-002,-2.35087599551923529E-002)
           4  (3.38469342627323744E-003,-8.06982430918185556E-002)
           5  (2.45227445412577565E-002,-8.75649886335226474E-002)
           6  (-1.78323815538141035E-002,6.18816802179016634E-002)
           7  (-2.56711461088112401E-002,4.60912131255456423E-002)
           8  (9.11832731089737974E-002,-5.53509960606902440E-002)
           9  (-1.53452085775414426E-002,2.43998672754693162E-002)
          10  (-1.23214108178824178E-004,7.88847553718010838E-003)
          11              (-5.3210167402745405,3.2650140066174265)
          12             (-0.0000000000000000,-0.0000000000000000)
          13             (-0.0000000000000000,-0.0000000000000000)
          14             (-0.0000000000000000,-0.0000000000000000)

	   1        (0.10655679883732544,1.16704773662716470E-002)
           2  (-4.14048139415847255E-002,3.65045143882598844E-002)
           3  (3.72232385438250671E-002,-2.36399148911757770E-002)
           4  (2.50046345870590103E-003,-8.10890673660501077E-002)
           5  (2.15459431927472085E-002,-8.81716789237226989E-002)
           6  (5.78171162927758678E-004,-2.49794548567909818E-003)
           7  (-2.36842970734516337E-002,4.64805832768170821E-002)
           8  (8.88806351134147077E-002,-5.69957999011387884E-002)
           9  (-7.51645487899570749E-003,4.73910093383292461E-003)
          10  (-2.10582250031672732E-004,1.60366681334876589E-002)
          11              (-5.1699656044070723,3.2832329184594178)
          12             (-0.0000000000000000,-0.0000000000000000)
          13             (-0.0000000000000000,-0.0000000000000000)
          14             (-0.0000000000000000,-0.0000000000000000)

!! arcsin(). messed up kapprim according to 0.3 - 0.3 r^4 thing. Included accidental dr factor 
           1        (0.10656204976661521,1.18812960297129244E-002)
           2  (-4.14350848884860318E-002,3.64954403661582813E-002)
           3  (3.72516979910758397E-002,-2.36307770383299177E-002)
           4  (2.49666834708639354E-003,-8.10342079377559116E-002)
           5  (2.15832497140058532E-002,-8.81217133442820932E-002)
           6  (5.80364690001975467E-004,-2.49834573302189873E-003)
           7  (-2.37384399598401692E-002,4.64733300504451552E-002)
           8  (8.89019594249823297E-002,-5.69303009361187204E-002)
           9  (-7.73424822742187906E-003,2.07689433203427747E-002)
          10  (-5.36865971418804111E-005,4.01440218028927508E-003)
          11              (-5.1739183390304015,3.2819637014970899)
          12             (-0.0000000000000000,-0.0000000000000000)
          13             (-0.0000000000000000,-0.0000000000000000)
          14             (-0.0000000000000000,-0.0000000000000000)
           1        (0.10639303436351556,1.17368079510775086E-002)
           2  (-4.17379573487436026E-002,3.64891206182688735E-002)
           3  (3.76166778720661010E-002,-2.36080062084923770E-002)
           4  (2.91006627792358844E-003,-8.07207455722066675E-002)
           5  (2.29404849735583768E-002,-8.74504988721648974E-002)
           6  (-3.54793210273019475E-003,5.98869355583500282E-003)
           7  (-2.45535826639632117E-002,4.62115098783386427E-002)
           8  (8.97673178588637571E-002,-5.58225377155921257E-002)
           9  (-7.61443021217156259E-003,2.02062735190320537E-002)
          10   (6.89539477671114576E-006,3.95383624221299235E-003)
          11              (-5.2246102020565228,3.2788002817802488)
          12             (-0.0000000000000000,-0.0000000000000000)
          13             (-0.0000000000000000,-0.0000000000000000)
          14             (-0.0000000000000000,-0.0000000000000000)

g = cos(theta + asin(local%tri * (r**2)) * sin(theta))
     gp = -sin(theta + asin(local%tri *local%rhoc **2) * sin(theta)) &
           *(local%rhoc**2) * local%triprim * sin(theta)/(1-(local%tri *local%rhoc **2))


Rpos_delta_adjoint = local%rmaj + g * local%rhoc &
          -0.5* local%shift*(1- (local%rhoc)**2) &
          + local%shift* local%rhoc* dr &
          + (g + local%rhoc * gp) * dr

Zpos = local%kappa * sin(theta) * local%rhoc &
           + local%kappa* sin(theta) *  dr &
           - local%kapprim * sin(theta) * local%rhoc* (1-r**4) &
           + 0.5 * (r - rhoc0)**2 * d2Z(i)
	   
           1        (0.10676424101427844,1.01842616040335038E-002)
           2  (-4.15420845712748399E-002,3.65212000395295985E-002)
           3  (3.73947012244014304E-002,-2.36311148158783943E-002)
           4  (2.73710975811827968E-003,-8.06780167350227284E-002)
           5  (2.23607860181250923E-002,-8.72381028840146094E-002)
           6  (1.19311153548324017E-003,-1.45386936677074415E-002)
           7  (-2.41849919124860167E-002,4.62347001217236903E-002)
           8  (8.92808895490586896E-002,-5.58886488999872227E-002)
           9  (-7.57283156062528266E-003,2.02160614741968246E-002)
          10   (2.87625345875820367E-005,3.95191039489826371E-003)
          11              (-5.1937798852590458,3.2820105035991705)
          12             (-0.0000000000000000,-0.0000000000000000)
          13             (-0.0000000000000000,-0.0000000000000000)
          14             (-0.0000000000000000,-0.0000000000000000)


!!  !! linear expansion with arcsin	

           1        (0.10724667784584450,1.18335916692294853E-002)
           2  (-4.10046377318449007E-002,3.64630100021309800E-002)
           3  (3.69741477263035440E-002,-2.35564760440737757E-002)
           4      (-2.64688346086716098E-002,-0.13538006234527500)
           5  (1.98107355463270525E-002,-8.64618637435309728E-002)
           6  (8.76620017336416854E-003,-3.97393791621838133E-002)
           7  (-2.32206165332365447E-002,4.61081306040573985E-002)
           8  (8.86752795695450596E-002,-5.66852873607980381E-002)
           9  (-3.07544269661858653E-002,1.85313559493621646E-002)
          10  (-2.53179922736824364E-004,1.62182174643103333E-002)
          11              (-5.1353695360690690,3.2716444911105995)
          12             (-0.0000000000000000,-0.0000000000000000)
          13             (-0.0000000000000000,-0.0000000000000000)
          14             (-0.0000000000000000,-0.0000000000000000)

!! change djacrdrho 
           1        (0.10724667784584450,1.18335916692294853E-002)
           2  (-4.10046377318449007E-002,3.64630100021309800E-002)
           3  (3.69741477263035440E-002,-2.35564760440737757E-002)
           4      (-2.64688346086716098E-002,-0.13538006234527500)
           5  (1.98107355463270525E-002,-8.64618637435309728E-002)
           6  (8.76620017336416854E-003,-3.97393791621838133E-002)
           7  (-2.32206165332365447E-002,4.61081306040573985E-002)
           8  (8.86752795695450596E-002,-5.66852873607980381E-002)
           9  (-3.07544269661858653E-002,1.85313559493621646E-002)
          10  (-2.53179922736824364E-004,1.62182174643103333E-002)
          11              (-5.1353695360690690,3.2716444911105995)
          12             (-0.0000000000000000,-0.0000000000000000)
          13             (-0.0000000000000000,-0.0000000000000000)
          14             (-0.0000000000000000,-0.0000000000000000)
           1   (9.34288483311051937E-002,1.45976020666884546E-002)   (8.35460766881983286E-002,1.45976020666884546E-002)
           2  (-3.88471782475055191E-002,3.67646801191958139E-002)        (0.16212307629673373,3.67646801191958139E-002)
           3  (3.62270797071561901E-002,-2.38181627051596151E-002)  (3.62270797071561901E-002,-2.38181627051596151E-002)
           4      (-2.55636580996279027E-002,-0.13825714440562273)       (1.06289194015340253E-002,-0.13825714440562273)
           5  (1.80591604160405192E-002,-8.63596553863142519E-002)  (2.06881915291068710E-002,-8.63596553863142519E-002)
           6  (8.67176214880560105E-003,-3.94570204526781682E-002)  (5.86106366613316568E-003,-3.94570204526781682E-002)
           7  (-2.14369607557557580E-002,4.72042135972744331E-002)        (0.68918852057888724,4.72042135972744331E-002)
           8  (8.61954188860508397E-002,-5.70437388617065430E-002)  (8.61954188860508397E-002,-5.70437388617065430E-002)
           9  (-2.72623157926112115E-002,1.96619577111274910E-002)  (-6.46653313931725704E-002,1.96619577111274910E-002)
          10  (-4.47923612784317565E-004,1.63952416102067164E-002)  (-6.64881736514787505E-003,1.63952416102067164E-002)
          11              (-5.0316101108204769,3.3079896710375909)              (-5.0316101108204769,3.3079896710375909)
          12              (0.0000000000000000,-0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          13              (0.0000000000000000,-0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          14              (0.0000000000000000,-0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
           1        (0.11191408245203247,5.60333022721794319E-002)        (0.10206166331608597,5.60333022721794319E-002)
           2  (-6.81795274250252600E-003,2.58262373567428559E-002)        (0.19416728852458137,2.58262373567428559E-002)
           3  (-7.14159966406930790E-011,2.16461369381626009E-010)  (-1.82929221690823163E-010,2.16461369381626009E-010)
           4      (-3.63357113138175758E-002,-0.14752766134493245)      (-9.53260450866841302E-005,-0.14752766134493245)
           5  (-3.25173590230614443E-002,8.85869936161034523E-003)  (-2.99207390086694003E-002,8.85869936161034523E-003)
           6 (-1.33351351588476812E-002,-1.36498950561493651E-002) (-1.61173175287389198E-002,-1.36498950561493651E-002)
           7   (3.33458038401731049E-002,1.13765659750456535E-002)        (0.74397219273736037,1.13765659750456535E-002)
           8      (-5.30702603423943847E-002,-0.10666173965213732)      (-5.30702603423943847E-002,-0.10666173965213732)
           9  (8.82047544810402560E-003,-1.28836830294236002E-003) (-2.86424788187233589E-002,-1.28836830294236002E-003)
          10   (6.86791717663051693E-003,1.41371236421687484E-002)   (6.49843957974945673E-004,1.41371236421687484E-002)
          11               (1.8191430391833336,6.4700166339221328)               (1.8191430391833336,6.4700166339221328)
          12             (-0.0000000000000000,-0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          13             (-0.0000000000000000,-0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          14             (-0.0000000000000000,-0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
           1  -1.0742330171862735E-002
           2   1.0742347079847278E-003
           3  0.35999971216233778     
           4   2.4500440728411114E-002
           5  0.53722388435926460     
           6   2.4000102669082549E-002
           7  0.71028066247482868     
           8   1.1466238167068377     
           9   7.1197045087838858E-003
          10  -2.7348344955132743E-003
          11  -2.2079822551010220     
          12   0.0000000000000000     
          13   0.0000000000000000     
          14   0.0000000000000000     
           1  -9.8524191359464948E-003
           2  0.20098524126708389     
           3  -1.1151322505013008E-010
           4   3.6240385268730892E-002
           5   2.5966200143920444E-003
           6  -2.7821823698912381E-003
           7  0.71062638889718721     
           8   0.0000000000000000     
           9  -3.7462954266827386E-002
          10  -6.2180732186555713E-003
          11   0.0000000000000000     
          12   0.0000000000000000     
          13   0.0000000000000000     
          14   0.0000000000000000
	  
           1  -9.8524191359464948E-003  -8.8991229421083091E-004
           2  0.20098524126708389      -0.19991096717034351     
           3  -1.1151322505013008E-010  0.35999971104163048     
           4   3.6240385268730892E-002   3.4730652174486051E-002
           5   2.5966200143920444E-003  0.53457456615598387     
           6  -2.7821823698912381E-003   3.1898970090664551E-002
           7  0.71062638889718721       -3.4572618418135379E-004
           8   0.0000000000000000        1.1466238166704443     
           9  -3.7462954266827386E-002   5.2275587072032385E-002
          10  -6.2180732186555713E-003  -3.3317259497105893E-004
          11   0.0000000000000000       -2.2079822562085263     
          12   0.0000000000000000        0.0000000000000000     
          13   0.0000000000000000        0.0000000000000000     
          14   0.0000000000000000        0.0000000000000000     
